Campaign_id,Channel,Spend,Clicks,Impressions,Date
CMP7763,Instagram Ads,$45565.2700,3334,78177,10/26/2025
CMP3512,YouTube Ads,$31912.1300,3006,41763,11/28/2025
CMP2168,Facebook Ads,$61445.4800,6884,81818,05/23/2025
CMP0447,LinkedIn Ads,$7226.9400,1916,22184,04/19/2025
CMP5904,Instagram Ads,$6940.9600,714,46323,2025-05-02
CMP5929,YouTube Ads,$13163.2500,2013,23227,2025-11-09
CMP8233,Instagram Ads,$15551.8800,1481,53605,2025-03-03
CMP9007,YouTube Ads,$5497.3100,1222,16838,2025-06-10
CMP3346,Instagram Ads,$84821.7700,4958,84199,2025-10-08
CMP4067,Facebook Ads,$2725.9600,742,85903,07/13/2025
CMP0254,Instagram Ads,$1746.2900,146,2295,02/13/2025
CMP0614,Google Ads,$31003.7200,2376,41110,06/21/2025
CMP1647,Facebook Ads,$19200.8800,1257,18142,06/29/2025
CMP0489,YouTube Ads,$119000.5000,7928,84756,2025-04-03
CMP6909,Email Marketing,$80213.3900,4687,85840,2025-12-07
CMP3547,YouTube Ads,$28360.2800,3840,64061,2025-08-08
CMP5186,Email Marketing,$17880.7300,1550,24179,2025-07-12
CMP0010,YouTube Ads,$5347.9000,1064,16129,2025-06-02
CMP2856,YouTube Ads,$45581.2400,2885,49077,2025-05-05
CMP2043,Instagram Ads,$1207.6700,400,10423,2025-01-05
CMP4080,Facebook Ads,$2527.0200,1001,72070,06/27/2025
CMP1037,Email Marketing,$6231.0100,422,78756,2025-07-02
CMP4075,Instagram Ads,$3606.9200,441,60459,12/24/2025
CMP6224,YouTube Ads,$25425.4300,2095,34208,12/17/2025
CMP3560,LinkedIn Ads,$21157.3900,4578,55907,2025-08-07
CMP1416,YouTube Ads,$11455.2800,819,19027,11/28/2025
CMP5316,LinkedIn Ads,$1938.5900,199,3617,02/13/2025
CMP3870,LinkedIn Ads,$38863.4100,2210,25699,06/25/2025
CMP6344,Google Ads,$15119.8500,2345,74737,06/24/2025
CMP4959,Google Ads,$894.1600,326,18395,02/27/2025
CMP8939,Google Ads,$6463.4300,382,4594,2025-01-09
CMP6877,YouTube Ads,$50615.5700,2792,30063,2025-05-04
CMP1463,Google Ads,$7952.8100,833,16773,2025-08-03
CMP0910,Email Marketing,$3423.4200,831,11269,2025-11-05
CMP0314,Facebook Ads,$59758.7700,3028,31402,04/19/2025
CMP7361,YouTube Ads,$20937.3100,1136,24931,06/28/2025
CMP7853,Email Marketing,$5289.8700,536,36838,2025-09-10
CMP2416,Google Ads,$28013.1700,1466,60856,03/27/2025
CMP3102,YouTube Ads,$8513.3300,3020,34804,11/14/2025
CMP4261,Instagram Ads,$6279.4200,1182,72137,2025-03-03
CMP1532,Instagram Ads,$53420.9000,3887,63063,08/27/2025
CMP9717,Google Ads,$4318.5300,550,8972,2025-09-08
CMP9241,LinkedIn Ads,$72443.0200,5291,70610,2025-08-06
CMP2612,Google Ads,$53518.9500,4889,56529,10/19/2025
CMP0398,Email Marketing,$28267.7000,2049,75834,2025-03-02
CMP1445,Google Ads,$8612.0500,958,36483,2025-08-11
CMP6400,Email Marketing,$12599.4600,3687,42412,2025-03-01
CMP3587,Google Ads,$34412.0600,1768,39653,06/16/2025
CMP0139,Facebook Ads,$42152.6400,2541,35081,2025-06-06
CMP6640,Facebook Ads,$52893.6400,5021,52910,2025-08-01
CMP8433,Google Ads,$66800.6100,6543,95736,09/16/2025
CMP4637,Email Marketing,$30955.1400,3152,90760,07/29/2025
CMP4994,YouTube Ads,$4492.7400,376,7397,03/18/2025
CMP7500,Facebook Ads,$148922.1500,8458,94343,2025-02-03
CMP1497,YouTube Ads,$3429.8100,637,21200,2025-01-01
CMP4354,Facebook Ads,$19827.6600,1053,52437,05/27/2025
CMP7701,Facebook Ads,$25731.3200,1384,67942,2025-09-11
CMP9836,Email Marketing,$30614.8300,7524,97650,09/25/2025
CMP7245,YouTube Ads,$7930.7700,1577,28931,2025-09-02
CMP6835,Google Ads,$9784.3100,503,54963,2025-01-07
CMP4248,Facebook Ads,$17011.3600,1089,50741,05/18/2025
CMP6664,Facebook Ads,$22553.6500,1730,33508,2025-11-11
CMP1613,Google Ads,$2494.7300,787,11351,04/13/2025
CMP7542,Instagram Ads,$40425.6200,5400,83496,01/27/2025
CMP6437,LinkedIn Ads,$53966.6200,4762,80005,04/24/2025
CMP6663,Facebook Ads,$6018.2400,784,19394,11/28/2025
CMP1900,YouTube Ads,$37559.7300,4162,61017,08/31/2025
CMP1296,LinkedIn Ads,$9582.0100,807,50637,2025-08-04
CMP9967,Facebook Ads,$1308.9900,179,10609,11/21/2025
CMP4741,Instagram Ads,$29028.3500,1539,77246,08/20/2025
CMP8036,Email Marketing,$38458.9100,2934,43017,09/19/2025
CMP9646,Facebook Ads,$40409.2300,2814,70151,2025-03-04
CMP3006,Email Marketing,$127332.6300,7556,79274,09/18/2025
CMP1047,Instagram Ads,$128036.8900,9497,95365,2025-12-09
CMP1276,Instagram Ads,$44698.0100,3566,77465,12/30/2025
CMP0631,YouTube Ads,$10222.8700,974,16328,01/22/2025
CMP0694,Facebook Ads,$29120.4900,1926,54858,2025-08-07
CMP5229,LinkedIn Ads,$14375.6500,1977,89965,03/22/2025
CMP7230,Email Marketing,$7738.5500,502,19789,04/22/2025
CMP2424,Instagram Ads,$87519.9400,4472,60776,2025-01-10
CMP6421,Facebook Ads,$12889.2400,720,45870,01/13/2025
CMP1776,Email Marketing,$5820.0400,1981,32647,10/15/2025
CMP8306,LinkedIn Ads,$4225.5000,1096,16835,04/15/2025
CMP1213,LinkedIn Ads,$28190.0100,1598,41129,01/21/2025
CMP5270,Google Ads,$43140.6400,4071,71367,05/17/2025
CMP1950,LinkedIn Ads,$20646.9900,5785,64694,2025-12-09
CMP4407,Google Ads,$39508.0500,6385,69275,04/22/2025
CMP2199,YouTube Ads,$13422.5500,2285,63344,02/27/2025
CMP3342,Email Marketing,$32818.6300,3844,74449,09/30/2025
CMP7272,LinkedIn Ads,$1348.2700,174,9294,2025-05-09
CMP8607,Instagram Ads,$19398.1800,1005,10665,2025-12-07
CMP2533,YouTube Ads,$72543.8300,3978,78268,09/18/2025
CMP1039,Google Ads,$2201.0200,352,41308,02/27/2025
CMP2914,YouTube Ads,$78283.4000,5737,73105,12/30/2025
CMP1841,YouTube Ads,$37268.9400,2153,22738,02/14/2025
CMP8249,Google Ads,$3964.1600,395,10344,11/13/2025
CMP4934,Instagram Ads,$108189.5200,7621,95121,09/24/2025
CMP7779,Facebook Ads,$90150.4800,4761,81129,10/28/2025
CMP8773,LinkedIn Ads,$5603.0400,1240,13930,12/22/2025
CMP6572,YouTube Ads,$45893.8700,2933,55545,2025-03-08
CMP1935,Facebook Ads,$20368.8100,1336,49400,12/29/2025
CMP1673,LinkedIn Ads,$4409.5100,865,52070,2025-06-09
CMP5402,Facebook Ads,$12736.0800,4471,81293,2025-11-01
CMP2270,YouTube Ads,$120319.1100,7601,85422,2025-08-12
CMP2101,Instagram Ads,$4290.5400,270,47727,11/17/2025
CMP0575,Facebook Ads,$4147.9900,455,17941,06/27/2025
CMP1610,LinkedIn Ads,$48196.3900,5354,72651,11/19/2025
CMP1454,YouTube Ads,$9096.6600,3559,96802,2025-04-02
CMP7774,Instagram Ads,$31188.3900,2646,42863,2025-06-11
CMP2946,LinkedIn Ads,$42854.9300,3524,68770,08/19/2025
CMP7413,Instagram Ads,$2179.2200,664,10804,12/30/2025
CMP5696,LinkedIn Ads,$8938.9900,2472,94577,2025-01-07
CMP6822,LinkedIn Ads,$11614.5300,1278,21558,2025-03-10
CMP0091,Google Ads,$10274.7100,1842,57724,12/23/2025
CMP1952,Email Marketing,$30448.0900,1879,32116,03/24/2025
CMP5686,Instagram Ads,$752.4900,67,16442,12/17/2025
CMP8328,YouTube Ads,$26861.7100,1764,66092,08/29/2025
CMP8413,YouTube Ads,$2428.0000,530,9768,2025-10-05
CMP8529,Google Ads,$5707.5100,427,32384,10/21/2025
