Conversion_id,User_id,Revenue,Conversion_date,Revenue_Log,Revenue_Rank,High_Value_Conversion,Revenue_Category,Conversion_Year,Conversion_Month,Conversion_Weekday,Conversion_Quarter,Conversion_Day
CONV01374,U5522,8381.26,18-08-2025,9.033872847,1686,0,Very High,2025,August,Monday,3,18
CONV01375,U9183,9306.45,20-06-2025,9.138570434,1650,0,Very High,2025,June,Friday,2,20
CONV01376,U6630,17338.12,26-05-2025,9.760720499,1315,0,Very High,2025,May,Monday,2,26
CONV01377,U9341,22405.53,13-02-2025,10.01710771,1122,0,Very High,2025,February,Thursday,1,13
CONV01378,U3588,32570.81,12-05-2025,10.39120247,705,1,Very High,2025,May,Monday,2,12
CONV01379,U7918,27785.69,31-08-2025,10.23231241,914,1,Very High,2025,August,Sunday,3,31
CONV01380,U9429,35483.92,29-07-2025,10.4768631,583,1,Very High,2025,July,Tuesday,3,29
CONV01381,U5246,47925.51,08-10-2025,10.77742407,71,1,Very High,2025,October,Wednesday,4,8
CONV01382,U1584,27000.32,20-09-2025,10.20364103,940,1,Very High,2025,September,Saturday,3,20
CONV01383,U9078,28925.83,26-04-2025,10.27252482,851,1,Very High,2025,April,Saturday,2,26
CONV01384,U2808,28170.3,13-01-2025,10.24605901,893,1,Very High,2025,January,Monday,1,13
CONV01385,U1072,47393.88,14-06-2025,10.76626948,96,1,Very High,2025,June,Saturday,2,14
CONV01386,U6493,15836.35,13-05-2025,9.670126353,1374,0,Very High,2025,May,Tuesday,2,13
CONV01387,U6671,29550.19,11-04-2025,10.29387929,823,1,Very High,2025,April,Friday,2,11
CONV01388,U1961,26723.71,01-03-2025,10.19334388,953,1,Very High,2025,March,Saturday,1,1
CONV01389,U2970,25001.27,19-01-2025,10.1267219,1024,0,Very High,2025,January,Sunday,1,19
CONV01390,U6348,23983.17,24-08-2025,10.08514931,1054,0,Very High,2025,August,Sunday,3,24
CONV01391,U7052,9636.04,22-05-2025,9.173369287,1639,0,Very High,2025,May,Thursday,2,22
CONV01392,U8584,30504.89,29-05-2025,10.32567506,788,1,Very High,2025,May,Thursday,2,29
CONV01393,U0207,15660.06,28-01-2025,9.658932656,1377,0,Very High,2025,January,Tuesday,1,28
CONV01394,U8163,48800.83,07-04-2025,10.79552309,42,1,Very High,2025,April,Monday,2,7
CONV01395,U2909,41040.27,17-09-2025,10.62233342,340,1,Very High,2025,September,Wednesday,3,17
CONV01396,U1766,29710.26,03-07-2025,10.29928138,816,1,Very High,2025,July,Thursday,3,3
CONV01397,U5528,41672.62,15-09-2025,10.63762359,307,1,Very High,2025,September,Monday,3,15
CONV01398,U2317,39805.67,04-05-2025,10.59178977,385,1,Very High,2025,May,Sunday,2,4
CONV01399,U1619,32912.8,23-10-2025,10.4016473,690,1,Very High,2025,October,Thursday,4,23
CONV01400,U8952,16355.66,10-12-2025,9.702390433,1354,0,Very High,2025,December,Wednesday,4,10
CONV01401,U1350,5663.77,26-09-2025,8.642021572,1793,0,Very High,2025,September,Friday,3,26
CONV01402,U0904,47365.6,07-10-2025,10.76567262,98,1,Very High,2025,October,Tuesday,4,7
CONV01403,U0786,48355.03,13-10-2025,10.78634621,58,1,Very High,2025,October,Monday,4,13
CONV01404,U7108,9325.36,29-09-2025,9.140600078,1649,0,Very High,2025,September,Monday,3,29
CONV01405,U5248,25016.12,25-02-2025,10.12731567,1023,0,Very High,2025,February,Tuesday,1,25
CONV01406,U4759,40775.07,29-01-2025,10.61585067,351,1,Very High,2025,January,Wednesday,1,29
CONV01407,U0734,12685.57,11-04-2025,9.448299233,1504,0,Very High,2025,April,Friday,2,11
CONV01408,U4467,21086.42,11-08-2025,9.956431933,1180,0,Very High,2025,August,Monday,3,11
CONV01409,U6480,22731.85,12-02-2025,10.03156629,1107,0,Very High,2025,February,Wednesday,1,12
CONV01410,U1090,8784.65,27-04-2025,9.080874988,1673,0,Very High,2025,April,Sunday,2,27
CONV01411,U4665,38168.97,31-10-2025,10.54980436,461,1,Very High,2025,October,Friday,4,31
CONV01412,U8491,5912.52,26-01-2025,8.684996534,1781,0,Very High,2025,January,Sunday,1,26
CONV01413,U3961,22186.37,16-08-2025,10.00727849,1131,0,Very High,2025,August,Saturday,3,16
CONV01414,U3448,1203.45,16-06-2025,7.09377831,1971,0,Very High,2025,June,Monday,2,16
CONV01415,U0925,47367.65,05-08-2025,10.7657159,97,1,Very High,2025,August,Tuesday,3,5
CONV01416,U0415,12665.92,30-08-2025,9.44674915,1506,0,Very High,2025,August,Saturday,3,30
CONV01417,U0930,20791.25,16-03-2025,9.9423356,1195,0,Very High,2025,March,Sunday,1,16
CONV01418,U6069,5637.73,27-01-2025,8.637414142,1795,0,Very High,2025,January,Monday,1,27
CONV01419,U9289,31600.19,21-03-2025,10.36095006,748,1,Very High,2025,March,Friday,1,21
CONV01420,U9364,34437.69,09-12-2025,10.44693592,631,1,Very High,2025,December,Tuesday,4,9
CONV01421,U5655,46011.61,26-11-2025,10.73667077,153,1,Very High,2025,November,Wednesday,4,26
CONV01422,U2857,8435.67,10-08-2025,9.04034296,1684,0,Very High,2025,August,Sunday,3,10
CONV01423,U8872,42086.7,08-05-2025,10.64751082,292,1,Very High,2025,May,Thursday,2,8
CONV01424,U7273,17221.17,08-08-2025,9.753952786,1323,0,Very High,2025,August,Friday,3,8
CONV01425,U3129,36600.69,13-11-2025,10.50784969,538,1,Very High,2025,November,Thursday,4,13
CONV01426,U6141,19945.06,11-12-2025,9.900786909,1216,0,Very High,2025,December,Thursday,4,11
CONV01427,U6753,17215.32,24-02-2025,9.75361305,1324,0,Very High,2025,February,Monday,1,24
CONV01428,U0391,28585.95,27-12-2025,10.2607056,870,1,Very High,2025,December,Saturday,4,27
CONV01429,U3241,23694.7,15-04-2025,10.07304888,1065,0,Very High,2025,April,Tuesday,2,15
CONV01430,U1405,43181.34,12-01-2025,10.67318689,246,1,Very High,2025,January,Sunday,1,12
CONV01431,U3490,31349.97,17-06-2025,10.35300049,756,1,Very High,2025,June,Tuesday,2,17
CONV01432,U4969,45090.44,25-02-2025,10.71644771,183,1,Very High,2025,February,Tuesday,1,25
CONV01433,U2594,23743.6,23-10-2025,10.07511042,1060,0,Very High,2025,October,Thursday,4,23
CONV01434,U0646,19278.8,16-03-2025,9.866813195,1248,0,Very High,2025,March,Sunday,1,16
CONV01435,U9371,1482.91,19-04-2025,7.302435775,1964,0,Very High,2025,April,Saturday,2,19
CONV01436,U2904,34029.97,09-04-2025,10.43502627,652,1,Very High,2025,April,Wednesday,2,9
CONV01437,U4790,30339.22,25-01-2026,10.3202295,796,1,Very High,2026,January,Sunday,1,25
CONV01438,U4141,49110.8,07-05-2025,10.80185461,31,1,Very High,2025,May,Wednesday,2,7
CONV01439,U5024,17207.13,23-05-2025,9.753137226,1326,0,Very High,2025,May,Friday,2,23
CONV01440,U0175,19343.22,18-11-2025,9.870148946,1241,0,Very High,2025,November,Tuesday,4,18
CONV01441,U6147,25872.92,16-07-2025,10.16099079,986,1,Very High,2025,July,Wednesday,3,16
CONV01442,U4286,14441.24,12-10-2025,9.577912525,1427,0,Very High,2025,October,Sunday,4,12
CONV01443,U0377,4183.52,18-03-2025,8.339147281,1850,0,Very High,2025,March,Tuesday,1,18
CONV01444,U1236,36956.92,15-01-2025,10.51753525,522,1,Very High,2025,January,Wednesday,1,15
CONV01445,U5422,6537.93,29-12-2025,8.785528823,1761,0,Very High,2025,December,Monday,4,29
CONV01446,U0063,10905.84,01-09-2025,9.297145394,1585,0,Very High,2025,September,Monday,3,1
CONV01447,U8116,23725.92,29-11-2025,10.07436555,1063,0,Very High,2025,November,Saturday,4,29
CONV01448,U2882,43969.74,30-04-2025,10.69127969,225,1,Very High,2025,April,Wednesday,2,30
CONV01449,U3065,20036.06,10-07-2025,9.905338838,1210,0,Very High,2025,July,Thursday,3,10
CONV01450,U3576,17565.57,14-08-2025,9.773752943,1307,0,Very High,2025,August,Thursday,3,14
CONV01451,U1060,17539.05,24-02-2025,9.772242117,1308,0,Very High,2025,February,Monday,1,24
CONV01452,U0197,29612.86,10-01-2026,10.29599777,821,1,Very High,2026,January,Saturday,1,10
CONV01453,U7386,24282.22,18-07-2025,10.09754086,1039,0,Very High,2025,July,Friday,3,18
CONV01454,U0700,23514.77,03-01-2026,10.06542654,1071,0,Very High,2026,January,Saturday,1,3
CONV01455,U6318,7401.89,13-08-2025,8.909625743,1724,0,Very High,2025,August,Wednesday,3,13
CONV01456,U2831,11241.19,19-03-2025,9.327428944,1572,0,Very High,2025,March,Wednesday,1,19
CONV01457,U8149,41574.02,16-08-2025,10.63525479,311,1,Very High,2025,August,Saturday,3,16
CONV01458,U7092,48470.45,12-08-2025,10.78873024,54,1,Very High,2025,August,Tuesday,3,12
CONV01459,U4741,47195.23,08-04-2025,10.7620693,104,1,Very High,2025,April,Tuesday,2,8
CONV01460,U2599,34360.85,06-07-2025,10.44470222,633,1,Very High,2025,July,Sunday,3,6
CONV01461,U2100,3624.69,23-07-2025,8.195799894,1881,0,Very High,2025,July,Wednesday,3,23
CONV01462,U3825,45141.08,25-06-2025,10.71757013,179,1,Very High,2025,June,Wednesday,2,25
CONV01463,U5273,11831.87,08-12-2025,9.378636531,1546,0,Very High,2025,December,Monday,4,8
CONV01464,U5136,37634.52,08-10-2025,10.53570356,489,1,Very High,2025,October,Wednesday,4,8
CONV01465,U1097,10062.5,12-09-2025,9.216670296,1619,0,Very High,2025,September,Friday,3,12
CONV01466,U7762,651.13,18-05-2025,6.480243929,1992,0,High,2025,May,Sunday,2,18
CONV01467,U5148,41294.75,26-11-2025,10.62851487,325,1,Very High,2025,November,Wednesday,4,26
CONV01468,U3194,12787.21,08-10-2025,9.456278932,1498,0,Very High,2025,October,Wednesday,4,8
CONV01469,U4852,32377.42,26-01-2025,10.38524743,719,1,Very High,2025,January,Sunday,1,26
CONV01470,U9098,38043.85,25-03-2025,10.54652101,466,1,Very High,2025,March,Tuesday,1,25
CONV01471,U4666,16478.78,25-03-2025,9.709889454,1348,0,Very High,2025,March,Tuesday,1,25
CONV01472,U6145,21995.85,19-10-2025,9.99865454,1138,0,Very High,2025,October,Sunday,4,19
CONV01473,U9268,25829.56,11-11-2025,10.15931357,989,1,Very High,2025,November,Tuesday,4,11
CONV01474,U1676,12133.17,19-10-2025,9.403780719,1534,0,Very High,2025,October,Sunday,4,19
CONV01475,U8069,26471.63,14-08-2025,10.18386665,961,1,Very High,2025,August,Thursday,3,14
CONV01476,U2607,12343.64,21-03-2025,9.42097724,1523,0,Very High,2025,March,Friday,1,21
CONV01477,U7843,38047.12,21-02-2025,10.54660695,465,1,Very High,2025,February,Friday,1,21
CONV01478,U6485,14837.15,10-01-2025,9.604956846,1409,0,Very High,2025,January,Friday,1,10
CONV01479,U3422,854.04,20-05-2025,6.751148251,1986,0,High,2025,May,Tuesday,2,20
CONV01480,U6508,863.82,09-05-2025,6.762521393,1985,0,High,2025,May,Friday,2,9
CONV01481,U3303,10190.74,06-12-2025,9.229332867,1613,0,Very High,2025,December,Saturday,4,6
CONV01482,U7300,25834.35,17-11-2025,10.15949899,988,1,Very High,2025,November,Monday,4,17
CONV01483,U3369,37490.02,09-05-2025,10.53185672,493,1,Very High,2025,May,Friday,2,9
CONV01484,U3766,25799.42,27-10-2025,10.15814605,992,1,Very High,2025,October,Monday,4,27
CONV01485,U5364,37816,21-09-2025,10.54051402,477,1,Very High,2025,September,Sunday,3,21
CONV01486,U4072,44278.41,08-03-2025,10.69827506,212,1,Very High,2025,March,Saturday,1,8
CONV01487,U4972,28621.49,21-08-2025,10.26194805,865,1,Very High,2025,August,Thursday,3,21
CONV01488,U6109,32854.49,17-02-2025,10.39987413,693,1,Very High,2025,February,Monday,1,17
CONV01489,U1972,39741.75,20-12-2025,10.59018271,386,1,Very High,2025,December,Saturday,4,20
CONV01490,U7459,14020.16,24-10-2025,9.548322896,1447,0,Very High,2025,October,Friday,4,24
CONV01491,U1068,1979.96,07-08-2025,7.591336855,1935,0,Very High,2025,August,Thursday,3,7
CONV01492,U0722,43880.6,25-12-2025,10.68925038,228,1,Very High,2025,December,Thursday,4,25
CONV01493,U4456,22675.46,07-04-2025,10.02908266,1110,0,Very High,2025,April,Monday,2,7
CONV01494,U3794,4876.59,05-02-2025,8.492406524,1824,0,Very High,2025,February,Wednesday,1,5
CONV01495,U9028,36892.15,15-10-2025,10.51578118,524,1,Very High,2025,October,Wednesday,4,15
CONV01496,U4792,44526.74,07-04-2025,10.70386764,202,1,Very High,2025,April,Monday,2,7
CONV01497,U2256,23594.48,14-07-2025,10.06881045,1070,0,Very High,2025,July,Monday,3,14
CONV01498,U2377,31818.52,26-11-2025,10.36783522,741,1,Very High,2025,November,Wednesday,4,26
CONV01499,U6494,6038.06,27-02-2025,8.70600365,1776,0,Very High,2025,February,Thursday,1,27
CONV01500,U9019,11725.73,29-12-2025,9.36962613,1554,0,Very High,2025,December,Monday,4,29
CONV01501,U8986,41058.36,29-07-2025,10.6227741,339,1,Very High,2025,July,Tuesday,3,29
CONV01502,U7433,37789.29,12-04-2025,10.53980747,478,1,Very High,2025,April,Saturday,2,12
CONV01503,U5023,41348.98,21-05-2025,10.62982722,321,1,Very High,2025,May,Wednesday,2,21
CONV01504,U3393,3817.58,20-04-2025,8.247633905,1871,0,Very High,2025,April,Sunday,2,20
CONV01505,U4919,10818.2,08-07-2025,9.289077613,1586,0,Very High,2025,July,Tuesday,3,8
CONV01506,U8192,13161.22,28-06-2025,9.485105884,1481,0,Very High,2025,June,Saturday,2,28
CONV01507,U5752,19308.38,16-01-2026,9.868346267,1245,0,Very High,2026,January,Friday,1,16
CONV01508,U4021,19302.63,30-11-2025,9.86804844,1246,0,Very High,2025,November,Sunday,4,30
CONV01509,U7393,5200.21,12-05-2025,8.55664657,1810,0,Very High,2025,May,Monday,2,12
CONV01510,U1133,14099.69,03-10-2025,9.553979011,1443,0,Very High,2025,October,Friday,4,3
CONV01511,U8467,22860.43,06-10-2025,10.03720649,1104,0,Very High,2025,October,Monday,4,6
CONV01512,U2537,24569.25,09-02-2025,10.10929164,1033,0,Very High,2025,February,Sunday,1,9
CONV01513,U4953,43345.5,22-04-2025,10.67698124,244,1,Very High,2025,April,Tuesday,2,22
CONV01514,U1664,37147.64,25-04-2025,10.52268244,510,1,Very High,2025,April,Friday,2,25
CONV01515,U7045,44935.63,22-01-2025,10.71300855,188,1,Very High,2025,January,Wednesday,1,22
CONV01516,U9131,3726.18,03-01-2026,8.223407195,1873,0,Very High,2026,January,Saturday,1,3
CONV01517,U1983,28735.82,03-02-2025,10.26593451,857,1,Very High,2025,February,Monday,1,3
CONV01518,U1095,20956.16,20-12-2025,9.950235633,1188,0,Very High,2025,December,Saturday,4,20
CONV01519,U6402,25754.7,06-01-2025,10.15641124,994,1,Very High,2025,January,Monday,1,6
CONV01520,U4970,12561.97,27-03-2025,9.438508877,1512,0,Very High,2025,March,Thursday,1,27
CONV01521,U1623,31853.13,16-04-2025,10.36892232,739,1,Very High,2025,April,Wednesday,2,16
CONV01522,U1115,28524.79,09-09-2025,10.25856387,876,1,Very High,2025,September,Tuesday,3,9
CONV01523,U0978,16364.14,22-08-2025,9.702908742,1352,0,Very High,2025,August,Friday,3,22
CONV01524,U3682,47494.7,23-03-2025,10.76839446,88,1,Very High,2025,March,Sunday,1,23
CONV01525,U4713,30191.18,25-09-2025,10.31533823,801,1,Very High,2025,September,Thursday,3,25
CONV01526,U6055,23493.1,17-06-2025,10.0645046,1072,0,Very High,2025,June,Tuesday,2,17
CONV01527,U7700,37992.18,15-10-2025,10.54516195,468,1,Very High,2025,October,Wednesday,4,15
CONV01528,U9405,5003.89,27-03-2025,8.518170713,1820,0,Very High,2025,March,Thursday,1,27
CONV01529,U4395,25919.14,29-05-2025,10.16277555,983,1,Very High,2025,May,Thursday,2,29
CONV01530,U3144,20871.19,29-06-2025,9.94617293,1192,0,Very High,2025,June,Sunday,2,29
CONV01531,U4834,18393.6,25-04-2025,9.819812422,1281,0,Very High,2025,April,Friday,2,25
CONV01532,U1921,10683.82,24-06-2025,9.276579322,1591,0,Very High,2025,June,Tuesday,2,24
CONV01533,U7936,27101.73,23-05-2025,10.20738974,938,1,Very High,2025,May,Friday,2,23
CONV01534,U9023,9851.94,19-08-2025,9.195525167,1631,0,Very High,2025,August,Tuesday,3,19
CONV01535,U8375,13652.21,31-10-2025,9.521729938,1460,0,Very High,2025,October,Friday,4,31
CONV01536,U1957,18386.08,07-04-2025,9.819403523,1283,0,Very High,2025,April,Monday,2,7
CONV01537,U4398,37279.64,20-03-2025,10.52622944,502,1,Very High,2025,March,Thursday,1,20
CONV01538,U4542,11909.17,14-06-2025,9.385147936,1542,0,Very High,2025,June,Saturday,2,14
CONV01539,U2486,16177.53,19-01-2025,9.691440334,1360,0,Very High,2025,January,Sunday,1,19
CONV01540,U1494,48944.29,28-10-2025,10.79845842,38,1,Very High,2025,October,Tuesday,4,28
CONV01541,U3966,44648.32,22-09-2025,10.70659436,198,1,Very High,2025,September,Monday,3,22
CONV01542,U7131,19641.81,30-10-2025,9.885466647,1230,0,Very High,2025,October,Thursday,4,30
CONV01543,U2464,19318.05,02-08-2025,9.868846935,1243,0,Very High,2025,August,Saturday,3,2
CONV01544,U5609,25624.19,26-06-2025,10.15133113,998,1,Very High,2025,June,Thursday,2,26
CONV01545,U9847,8834.89,05-01-2026,9.086577115,1671,0,Very High,2026,January,Monday,1,5
CONV01546,U4763,43947.66,29-05-2025,10.69077741,226,1,Very High,2025,May,Thursday,2,29
CONV01547,U7410,17586.62,24-01-2025,9.774950524,1303,0,Very High,2025,January,Friday,1,24
CONV01548,U7166,13821.52,09-06-2025,9.534054425,1454,0,Very High,2025,June,Monday,2,9
CONV01549,U8474,10187.76,04-11-2025,9.229040431,1614,0,Very High,2025,November,Tuesday,4,4
CONV01550,U2602,27864.79,25-02-2025,10.23515505,908,1,Very High,2025,February,Tuesday,1,25
CONV01551,U7142,20768.49,28-05-2025,9.941240362,1196,0,Very High,2025,May,Wednesday,2,28
CONV01552,U2883,47129.8,25-06-2025,10.76068199,107,1,Very High,2025,June,Wednesday,2,25
CONV01553,U1104,39265.61,10-03-2025,10.57812982,411,1,Very High,2025,March,Monday,1,10
CONV01554,U2503,39451.96,11-10-2025,10.58286436,395,1,Very High,2025,October,Saturday,4,11
CONV01555,U0932,2893.05,25-07-2025,7.970412184,1906,0,Very High,2025,July,Friday,3,25
CONV01556,U7577,35655.35,28-05-2025,10.48168253,573,1,Very High,2025,May,Wednesday,2,28
CONV01557,U2227,26680.21,16-01-2025,10.19171485,956,1,Very High,2025,January,Thursday,1,16
CONV01558,U7646,39426.04,16-12-2025,10.58220715,400,1,Very High,2025,December,Tuesday,4,16
CONV01559,U2069,30190.01,30-01-2025,10.31529948,802,1,Very High,2025,January,Thursday,1,30
CONV01560,U4908,24617.47,04-08-2025,10.11125225,1031,0,Very High,2025,August,Monday,3,4
CONV01561,U9674,15447.62,20-03-2025,9.645274958,1383,0,Very High,2025,March,Thursday,1,20
CONV01562,U7641,44177.98,14-01-2026,10.69600439,220,1,Very High,2026,January,Wednesday,1,14
CONV01563,U1660,17852.48,30-06-2025,9.789953726,1292,0,Very High,2025,June,Monday,2,30
CONV01564,U8398,46731.87,06-11-2025,10.75220305,121,1,Very High,2025,November,Thursday,4,6
CONV01565,U2719,37344.72,23-01-2025,10.52797359,499,1,Very High,2025,January,Thursday,1,23
CONV01566,U6083,17035.03,01-02-2025,9.743085792,1330,0,Very High,2025,February,Saturday,1,1
CONV01567,U8471,22200.69,11-11-2025,10.00792369,1129,0,Very High,2025,November,Tuesday,4,11
CONV01568,U8290,41323.29,14-02-2025,10.62920574,323,1,Very High,2025,February,Friday,1,14
CONV01569,U1527,20022.77,13-11-2025,9.904675347,1211,0,Very High,2025,November,Thursday,4,13
CONV01570,U3173,27579.27,10-08-2025,10.22485594,922,1,Very High,2025,August,Sunday,3,10
CONV01571,U7908,45799.13,08-02-2025,10.73204221,157,1,Very High,2025,February,Saturday,1,8
CONV01572,U6097,28149.15,26-09-2025,10.24530796,895,1,Very High,2025,September,Friday,3,26
CONV01573,U9663,40406.35,18-10-2025,10.60676698,367,1,Very High,2025,October,Saturday,4,18
CONV01574,U8337,49569.99,04-06-2025,10.81116106,9,1,Very High,2025,June,Wednesday,2,4
CONV01575,U3664,45306.15,22-05-2025,10.72122014,172,1,Very High,2025,May,Thursday,2,22
CONV01576,U6870,4515.9,23-10-2025,8.415581197,1839,0,Very High,2025,October,Thursday,4,23
CONV01577,U7138,21004.03,27-07-2025,9.952517212,1185,0,Very High,2025,July,Sunday,3,27
CONV01578,U6494,21790.23,05-11-2025,9.989262874,1148,0,Very High,2025,November,Wednesday,4,5
CONV01579,U9798,42733.33,20-06-2025,10.66275786,261,1,Very High,2025,June,Friday,2,20
CONV01580,U8072,8018.44,18-02-2025,8.989623873,1704,0,Very High,2025,February,Tuesday,1,18
CONV01581,U5854,2501.28,05-01-2026,7.824957595,1922,0,Very High,2026,January,Monday,1,5
CONV01582,U0648,46166.28,06-12-2025,10.7400266,147,1,Very High,2025,December,Saturday,4,6
CONV01583,U8620,7361.49,20-02-2025,8.90415347,1726,0,Very High,2025,February,Thursday,1,20
CONV01584,U3667,19972.98,29-12-2025,9.902185706,1214,0,Very High,2025,December,Monday,4,29
CONV01585,U5021,40824.58,13-06-2025,10.61706412,348,1,Very High,2025,June,Friday,2,13
CONV01586,U2437,4432.93,14-01-2026,8.397041603,1843,0,Very High,2026,January,Wednesday,1,14
CONV01587,U4629,29173.88,12-07-2025,10.28106334,835,1,Very High,2025,July,Saturday,3,12
CONV01588,U9046,35600.98,25-11-2025,10.48015653,576,1,Very High,2025,November,Tuesday,4,25
CONV01589,U5654,42135.51,28-02-2025,10.64866986,287,1,Very High,2025,February,Friday,1,28
CONV01590,U5302,16681.96,18-09-2025,9.722143118,1340,0,Very High,2025,September,Thursday,3,18
CONV01591,U4106,43838.29,11-08-2025,10.68828573,230,1,Very High,2025,August,Monday,3,11
CONV01592,U4553,21184.57,08-05-2025,9.961075569,1178,0,Very High,2025,May,Thursday,2,8
CONV01593,U5525,38692.62,18-01-2025,10.56343001,437,1,Very High,2025,January,Saturday,1,18
CONV01594,U4481,26672.39,17-10-2025,10.19142172,957,1,Very High,2025,October,Friday,4,17
CONV01595,U8965,23093.6,07-06-2025,10.0473541,1092,0,Very High,2025,June,Saturday,2,7
CONV01596,U7775,44276.21,20-08-2025,10.69822538,214,1,Very High,2025,August,Wednesday,3,20
CONV01597,U0635,29188.4,10-05-2025,10.28156091,833,1,Very High,2025,May,Saturday,2,10
CONV01598,U3916,2864.31,25-07-2025,7.960431826,1908,0,Very High,2025,July,Friday,3,25
CONV01599,U5017,25083.46,22-11-2025,10.13000381,1018,0,Very High,2025,November,Saturday,4,22
CONV01600,U6374,9273.22,04-11-2025,9.134993787,1652,0,Very High,2025,November,Tuesday,4,4
CONV01601,U4024,6928.94,26-09-2025,8.843606434,1745,0,Very High,2025,September,Friday,3,26
CONV01602,U2652,8613.41,10-08-2025,9.061191661,1676,0,Very High,2025,August,Sunday,3,10
CONV01603,U1249,46886.59,20-04-2025,10.75550831,113,1,Very High,2025,April,Sunday,2,20
CONV01604,U5531,41841.97,21-03-2025,10.64167908,301,1,Very High,2025,March,Friday,1,21
CONV01605,U1365,9231.73,27-07-2025,9.130510058,1654,0,Very High,2025,July,Sunday,3,27
CONV01606,U1416,17434.01,18-02-2025,9.766235533,1312,0,Very High,2025,February,Tuesday,1,18
CONV01607,U5574,40460.11,12-08-2025,10.60809654,366,1,Very High,2025,August,Tuesday,3,12
CONV01608,U9607,11724.18,14-01-2026,9.369493945,1555,0,Very High,2026,January,Wednesday,1,14
CONV01609,U3263,9809.99,09-02-2025,9.191258465,1633,0,Very High,2025,February,Sunday,1,9
CONV01610,U0122,7136.94,14-06-2025,8.873179498,1735,0,Very High,2025,June,Saturday,2,14
CONV01611,U7757,36432.23,21-09-2025,10.50323655,548,1,Very High,2025,September,Sunday,3,21
CONV01612,U6974,5775.43,30-06-2025,8.661541124,1787,0,Very High,2025,June,Monday,2,30
CONV01613,U2508,20895.48,26-05-2025,9.947336003,1190,0,Very High,2025,May,Monday,2,26
CONV01614,U6667,16723.82,03-02-2025,9.724649123,1339,0,Very High,2025,February,Monday,1,3
CONV01615,U5940,38515.94,10-03-2025,10.55885342,451,1,Very High,2025,March,Monday,1,10
CONV01616,U3794,42152.63,12-02-2025,10.64907608,286,1,Very High,2025,February,Wednesday,1,12
CONV01617,U8947,15228.53,30-06-2025,9.630991585,1390,0,Very High,2025,June,Monday,2,30
CONV01618,U4409,5168.59,26-02-2025,8.550548661,1812,0,Very High,2025,February,Wednesday,1,26
CONV01619,U6652,8360.94,04-11-2025,9.031445737,1688,0,Very High,2025,November,Tuesday,4,4
CONV01620,U9323,40706.29,09-01-2026,10.61416247,357,1,Very High,2026,January,Friday,1,9
CONV01621,U8351,34229.85,31-05-2025,10.44088256,646,1,Very High,2025,May,Saturday,2,31
CONV01622,U0973,33510.67,15-08-2025,10.41964902,667,1,Very High,2025,August,Friday,3,15
CONV01623,U6743,12827.02,20-11-2025,9.45938712,1496,0,Very High,2025,November,Thursday,4,20
CONV01624,U0024,9962.66,08-03-2025,9.206699753,1624,0,Very High,2025,March,Saturday,1,8
CONV01625,U4077,11927.35,16-03-2025,9.386673199,1540,0,Very High,2025,March,Sunday,1,16
CONV01626,U4531,32766.72,21-03-2025,10.39719916,695,1,Very High,2025,March,Friday,1,21
CONV01627,U7325,32574.19,18-03-2025,10.39130623,704,1,Very High,2025,March,Tuesday,1,18
CONV01628,U4507,42958.93,20-08-2025,10.6680231,254,1,Very High,2025,August,Wednesday,3,20
CONV01629,U3978,22153.82,16-09-2025,10.00581036,1132,0,Very High,2025,September,Tuesday,3,16
CONV01630,U7517,20963.52,24-10-2025,9.950586764,1187,0,Very High,2025,October,Friday,4,24
CONV01631,U7754,22994.24,08-10-2025,10.04304252,1096,0,Very High,2025,October,Wednesday,4,8
CONV01632,U4418,22187.4,28-03-2025,10.00732491,1130,0,Very High,2025,March,Friday,1,28
CONV01633,U8351,13749.95,06-12-2025,9.528863192,1458,0,Very High,2025,December,Saturday,4,6
CONV01634,U8463,1504.83,26-06-2025,7.31709952,1963,0,Very High,2025,June,Thursday,2,26
CONV01635,U9109,46259.32,10-12-2025,10.74203985,141,1,Very High,2025,December,Wednesday,4,10
CONV01636,U5364,28613.58,20-12-2025,10.26167166,866,1,Very High,2025,December,Saturday,4,20
CONV01637,U4116,10373.6,04-01-2026,9.24711579,1604,0,Very High,2026,January,Sunday,1,4
CONV01638,U3216,42960.92,17-05-2025,10.66806942,253,1,Very High,2025,May,Saturday,2,17
CONV01639,U9215,5608.02,06-02-2025,8.632131295,1797,0,Very High,2025,February,Thursday,1,6
CONV01640,U8766,49493.84,24-02-2025,10.8096237,12,1,Very High,2025,February,Monday,1,24
CONV01641,U6077,1079.04,09-03-2025,6.984753356,1975,0,Very High,2025,March,Sunday,1,9
CONV01642,U3426,12217.12,20-02-2025,9.410675375,1529,0,Very High,2025,February,Thursday,1,20
CONV01643,U0724,27283.22,22-09-2025,10.21406379,935,1,Very High,2025,September,Monday,3,22
CONV01644,U1454,46278.15,23-09-2025,10.74244681,139,1,Very High,2025,September,Tuesday,3,23
CONV01645,U9115,37075.58,12-01-2026,10.52074078,514,1,Very High,2026,January,Monday,1,12
CONV01646,U3838,10194.87,30-01-2025,9.229738015,1612,0,Very High,2025,January,Thursday,1,30
CONV01647,U3697,6334.87,12-12-2025,8.753982416,1768,0,Very High,2025,December,Friday,4,12
CONV01648,U2522,45107.25,03-01-2026,10.71682044,182,1,Very High,2026,January,Saturday,1,3
